Entity,Code,Year,Per capita CO₂ emissions (tonnes per capita)
Angola,AGO,1845,0
Angola,AGO,1846,0
Angola,AGO,1847,0
Angola,AGO,1848,0
Angola,AGO,1849,0
Angola,AGO,1850,0
Angola,AGO,1851,0
Angola,AGO,1852,0
Angola,AGO,1853,0
Angola,AGO,1854,0
Angola,AGO,1855,0
Angola,AGO,1856,0
Angola,AGO,1857,0
Angola,AGO,1858,0
Angola,AGO,1859,0
Angola,AGO,1860,0
Angola,AGO,1861,0
Angola,AGO,1862,0
Angola,AGO,1863,0
Angola,AGO,1864,0
Angola,AGO,1865,0
Angola,AGO,1866,0
Angola,AGO,1867,0
Angola,AGO,1868,0
Angola,AGO,1869,0
Angola,AGO,1870,0
Angola,AGO,1871,0
Angola,AGO,1872,0
Angola,AGO,1873,0
Angola,AGO,1874,0
Angola,AGO,1875,0
Angola,AGO,1876,0
Angola,AGO,1877,0
Angola,AGO,1878,0
Angola,AGO,1879,0
Angola,AGO,1880,0
Angola,AGO,1881,0
Angola,AGO,1882,0
Angola,AGO,1883,0
Angola,AGO,1884,0
Angola,AGO,1885,0
Angola,AGO,1886,0
Angola,AGO,1887,0
Angola,AGO,1888,0
Angola,AGO,1889,0
Angola,AGO,1890,0
Angola,AGO,1891,0
Angola,AGO,1892,0
Angola,AGO,1893,0
Angola,AGO,1894,0
Angola,AGO,1895,0
Angola,AGO,1896,0
Angola,AGO,1897,0
Angola,AGO,1898,0
Angola,AGO,1899,0
Angola,AGO,1900,0
Angola,AGO,1901,0
Angola,AGO,1902,0
Angola,AGO,1903,0
Angola,AGO,1904,0
Angola,AGO,1905,0
Angola,AGO,1906,0
Angola,AGO,1907,0
Angola,AGO,1908,0
Angola,AGO,1909,0
Angola,AGO,1910,0
Angola,AGO,1911,0
Angola,AGO,1912,0
Angola,AGO,1913,0
Angola,AGO,1914,0
Angola,AGO,1915,0
Angola,AGO,1916,0
Angola,AGO,1917,0
Angola,AGO,1918,0
Angola,AGO,1919,0
Angola,AGO,1920,0
Angola,AGO,1921,0
Angola,AGO,1922,0
Angola,AGO,1923,0
Angola,AGO,1924,0
Angola,AGO,1925,0
Angola,AGO,1926,0
Angola,AGO,1927,0
Angola,AGO,1928,0
Angola,AGO,1929,0
Angola,AGO,1930,0
Angola,AGO,1931,0
Angola,AGO,1932,0
Angola,AGO,1933,0
Angola,AGO,1934,0
Angola,AGO,1935,0
Angola,AGO,1936,0
Angola,AGO,1937,0
Angola,AGO,1938,0
Angola,AGO,1939,0
Angola,AGO,1940,0
Angola,AGO,1941,0
Angola,AGO,1942,0
Angola,AGO,1943,0
Angola,AGO,1944,0
Angola,AGO,1945,0
Angola,AGO,1946,0
Angola,AGO,1947,0
Angola,AGO,1948,0
Angola,AGO,1949,0
Angola,AGO,1950,0.041086863
Angola,AGO,1951,0.053473748
Angola,AGO,1952,0.065229034
Angola,AGO,1953,0.05619093
Angola,AGO,1954,0.069549747
Angola,AGO,1955,0.080927728
Angola,AGO,1956,0.096088766
Angola,AGO,1957,0.116195252
Angola,AGO,1958,0.109258038
Angola,AGO,1959,0.111724158
Angola,AGO,1960,0.097276014
Angola,AGO,1961,0.078864953
Angola,AGO,1962,0.201007888
Angola,AGO,1963,0.192248031
Angola,AGO,1964,0.200697492
Angola,AGO,1965,0.19121364
Angola,AGO,1966,0.246041651
Angola,AGO,1967,0.154608819
Angola,AGO,1968,0.255914993
Angola,AGO,1969,0.418974703
Angola,AGO,1970,0.527997958
Angola,AGO,1971,0.491590618
Angola,AGO,1972,0.634339035
Angola,AGO,1973,0.669646966
Angola,AGO,1974,0.651080438
Angola,AGO,1975,0.573878728
Angola,AGO,1976,0.415142837
Angola,AGO,1977,0.433835466
Angola,AGO,1978,0.644664916
Angola,AGO,1979,0.63521121
Angola,AGO,1980,0.597359092
Angola,AGO,1981,0.569719296
Angola,AGO,1982,0.483729349
Angola,AGO,1983,0.513568241
Angola,AGO,1984,0.485132359
Angola,AGO,1985,0.44076687
Angola,AGO,1986,0.424303983
Angola,AGO,1987,0.515768456
Angola,AGO,1988,0.438537412
Angola,AGO,1989,0.416226543
Angola,AGO,1990,0.41808402
Angola,AGO,1991,0.403305728
Angola,AGO,1992,0.398280889
Angola,AGO,1993,0.428864328
Angola,AGO,1994,0.279279784
Angola,AGO,1995,0.767279266
Angola,AGO,1996,0.710027476
Angola,AGO,1997,0.486967877
Angola,AGO,1998,0.468876204
Angola,AGO,1999,0.572408259
Angola,AGO,2000,0.578742467
Angola,AGO,2001,0.569473438
Angola,AGO,2002,0.716883667
Angola,AGO,2003,0.493774963
Angola,AGO,2004,0.991318418
Angola,AGO,2005,0.972069493
Angola,AGO,2006,1.090808995
Angola,AGO,2007,1.189469315
Angola,AGO,2008,1.171263041
Angola,AGO,2009,1.222441558
Angola,AGO,2010,1.23515386
Angola,AGO,2011,1.244588375
Angola,AGO,2012,1.322346884
Angola,AGO,2013,1.245199296
Angola,AGO,2014,1.2799794
Angola,AGO,2015,1.247738552
Angola,AGO,2016,1.226891841
Angola,AGO,2017,1.188211756
Antigua and Barbuda,ATG,1800,0
Antigua and Barbuda,ATG,1801,0
Antigua and Barbuda,ATG,1802,0
Antigua and Barbuda,ATG,1803,0
Antigua and Barbuda,ATG,1804,0
Antigua and Barbuda,ATG,1805,0
Antigua and Barbuda,ATG,1806,0
Antigua and Barbuda,ATG,1807,0
Antigua and Barbuda,ATG,1808,0
Antigua and Barbuda,ATG,1809,0
Antigua and Barbuda,ATG,1810,0
Antigua and Barbuda,ATG,1811,0
Antigua and Barbuda,ATG,1812,0
Antigua and Barbuda,ATG,1813,0
Antigua and Barbuda,ATG,1814,0
Antigua and Barbuda,ATG,1815,0
Antigua and Barbuda,ATG,1816,0
Antigua and Barbuda,ATG,1817,0
Antigua and Barbuda,ATG,1818,0
Antigua and Barbuda,ATG,1819,0
Antigua and Barbuda,ATG,1820,0
Antigua and Barbuda,ATG,1821,0
Antigua and Barbuda,ATG,1822,0
Antigua and Barbuda,ATG,1823,0
Antigua and Barbuda,ATG,1824,0
Antigua and Barbuda,ATG,1825,0
Antigua and Barbuda,ATG,1826,0
Antigua and Barbuda,ATG,1827,0
Antigua and Barbuda,ATG,1828,0
Antigua and Barbuda,ATG,1829,0
Antigua and Barbuda,ATG,1830,0
Antigua and Barbuda,ATG,1831,0
Antigua and Barbuda,ATG,1832,0
Antigua and Barbuda,ATG,1833,0
Antigua and Barbuda,ATG,1834,0
Antigua and Barbuda,ATG,1835,0
Antigua and Barbuda,ATG,1836,0
Antigua and Barbuda,ATG,1837,0
Antigua and Barbuda,ATG,1838,0
Antigua and Barbuda,ATG,1839,0
Antigua and Barbuda,ATG,1840,0
Antigua and Barbuda,ATG,1841,0
Antigua and Barbuda,ATG,1842,0
Antigua and Barbuda,ATG,1843,0
Antigua and Barbuda,ATG,1844,0
Antigua and Barbuda,ATG,1845,0
Antigua and Barbuda,ATG,1846,0
Antigua and Barbuda,ATG,1847,0
Antigua and Barbuda,ATG,1848,0
Antigua and Barbuda,ATG,1849,0
Antigua and Barbuda,ATG,1850,0
Antigua and Barbuda,ATG,1851,0
Antigua and Barbuda,ATG,1852,0
Antigua and Barbuda,ATG,1853,0
Antigua and Barbuda,ATG,1854,0
Antigua and Barbuda,ATG,1855,0
Antigua and Barbuda,ATG,1856,0
Antigua and Barbuda,ATG,1857,0
Antigua and Barbuda,ATG,1858,0
Antigua and Barbuda,ATG,1859,0
Antigua and Barbuda,ATG,1860,0
Antigua and Barbuda,ATG,1861,0
Antigua and Barbuda,ATG,1862,0
Antigua and Barbuda,ATG,1863,0
Antigua and Barbuda,ATG,1864,0
Antigua and Barbuda,ATG,1865,0
Antigua and Barbuda,ATG,1866,0
Antigua and Barbuda,ATG,1867,0
Antigua and Barbuda,ATG,1868,0
Antigua and Barbuda,ATG,1869,0
Antigua and Barbuda,ATG,1870,0
Antigua and Barbuda,ATG,1871,0
Antigua and Barbuda,ATG,1872,0
Antigua and Barbuda,ATG,1873,0
Antigua and Barbuda,ATG,1874,0
Antigua and Barbuda,ATG,1875,0
Antigua and Barbuda,ATG,1876,0
Antigua and Barbuda,ATG,1877,0
Antigua and Barbuda,ATG,1878,0
Antigua and Barbuda,ATG,1879,0
Antigua and Barbuda,ATG,1880,0
Antigua and Barbuda,ATG,1881,0
Antigua and Barbuda,ATG,1882,0
Antigua and Barbuda,ATG,1883,0
Antigua and Barbuda,ATG,1884,0
Antigua and Barbuda,ATG,1885,0
Antigua and Barbuda,ATG,1886,0
Antigua and Barbuda,ATG,1887,0
Antigua and Barbuda,ATG,1888,0
Antigua and Barbuda,ATG,1889,0
Antigua and Barbuda,ATG,1890,0
Antigua and Barbuda,ATG,1891,0
Antigua and Barbuda,ATG,1892,0
Antigua and Barbuda,ATG,1893,0
Antigua and Barbuda,ATG,1894,0
Antigua and Barbuda,ATG,1895,0
Antigua and Barbuda,ATG,1896,0
Antigua and Barbuda,ATG,1897,0
Antigua and Barbuda,ATG,1898,0
Antigua and Barbuda,ATG,1899,0
Antigua and Barbuda,ATG,1900,0
Antigua and Barbuda,ATG,1901,0
Antigua and Barbuda,ATG,1902,0
Antigua and Barbuda,ATG,1903,0
Antigua and Barbuda,ATG,1904,0
Antigua and Barbuda,ATG,1905,0
Antigua and Barbuda,ATG,1906,0
Antigua and Barbuda,ATG,1907,0
Antigua and Barbuda,ATG,1908,0
Antigua and Barbuda,ATG,1909,0
Antigua and Barbuda,ATG,1910,0
Antigua and Barbuda,ATG,1911,0
Antigua and Barbuda,ATG,1912,0
Antigua and Barbuda,ATG,1913,0
Antigua and Barbuda,ATG,1914,0
Antigua and Barbuda,ATG,1915,0
Antigua and Barbuda,ATG,1916,0
Antigua and Barbuda,ATG,1917,0
Antigua and Barbuda,ATG,1918,0
Antigua and Barbuda,ATG,1919,0
Antigua and Barbuda,ATG,1920,0
Antigua and Barbuda,ATG,1921,0
Antigua and Barbuda,ATG,1922,0
Antigua and Barbuda,ATG,1923,0
Antigua and Barbuda,ATG,1924,0
Antigua and Barbuda,ATG,1925,0
Antigua and Barbuda,ATG,1926,0
Antigua and Barbuda,ATG,1927,0
Antigua and Barbuda,ATG,1928,0
Antigua and Barbuda,ATG,1929,0
Antigua and Barbuda,ATG,1930,0
Antigua and Barbuda,ATG,1931,0
Antigua and Barbuda,ATG,1932,0
Antigua and Barbuda,ATG,1933,0
Antigua and Barbuda,ATG,1934,0
Antigua and Barbuda,ATG,1935,0
Antigua and Barbuda,ATG,1936,0
Antigua and Barbuda,ATG,1937,0
Antigua and Barbuda,ATG,1938,0
Antigua and Barbuda,ATG,1939,0
Antigua and Barbuda,ATG,1940,0
Antigua and Barbuda,ATG,1941,0
Antigua and Barbuda,ATG,1942,0
Antigua and Barbuda,ATG,1943,0
Antigua and Barbuda,ATG,1944,0
Antigua and Barbuda,ATG,1945,0
Antigua and Barbuda,ATG,1946,0
Antigua and Barbuda,ATG,1947,0
Antigua and Barbuda,ATG,1948,0
Antigua and Barbuda,ATG,1949,0
Antigua and Barbuda,ATG,1950,0
Antigua and Barbuda,ATG,1951,0
Antigua and Barbuda,ATG,1952,0
Antigua and Barbuda,ATG,1953,0
Antigua and Barbuda,ATG,1954,0
Antigua and Barbuda,ATG,1955,0
Antigua and Barbuda,ATG,1956,0
Antigua and Barbuda,ATG,1957,0.408336119
Antigua and Barbuda,ATG,1958,0.540403016
Antigua and Barbuda,ATG,1959,0.535652937
Antigua and Barbuda,ATG,1960,0.662100869
Antigua and Barbuda,ATG,1961,0.848389855
Antigua and Barbuda,ATG,1962,1.795324094
Antigua and Barbuda,ATG,1963,1.44563763
Antigua and Barbuda,ATG,1964,1.538875076
Antigua and Barbuda,ATG,1965,2.471561837
Antigua and Barbuda,ATG,1966,5.608856089
Antigua and Barbuda,ATG,1967,8.905555556
Antigua and Barbuda,ATG,1968,15.3009048
Antigua and Barbuda,ATG,1969,19.06769838
Antigua and Barbuda,ATG,1970,6.88044353
Antigua and Barbuda,ATG,1971,6.233120197
Antigua and Barbuda,ATG,1972,5.402567364
Antigua and Barbuda,ATG,1973,4.706419661
Antigua and Barbuda,ATG,1974,6.048251926
Antigua and Barbuda,ATG,1975,9.875183287
Antigua and Barbuda,ATG,1976,5.57570727
Antigua and Barbuda,ATG,1977,6.38528988
Antigua and Barbuda,ATG,1978,6.695979488
Antigua and Barbuda,ATG,1979,5.531280601
Antigua and Barbuda,ATG,1980,1.945698647
Antigua and Barbuda,ATG,1981,1.454246845
Antigua and Barbuda,ATG,1982,4.045936396
Antigua and Barbuda,ATG,1983,1.176342495
Antigua and Barbuda,ATG,1984,2.072251679
Antigua and Barbuda,ATG,1985,3.570433636
Antigua and Barbuda,ATG,1986,3.620921682
Antigua and Barbuda,ATG,1987,4.050409021
Antigua and Barbuda,ATG,1988,4.261862865
Antigua and Barbuda,ATG,1989,4.289432212
Antigua and Barbuda,ATG,1990,4.230058774
Antigua and Barbuda,ATG,1991,3.973910589
Antigua and Barbuda,ATG,1992,3.855320268
Antigua and Barbuda,ATG,1993,3.87680517
Antigua and Barbuda,ATG,1994,3.72944408
Antigua and Barbuda,ATG,1995,3.732732039
Antigua and Barbuda,ATG,1996,3.875813191
Antigua and Barbuda,ATG,1997,3.959093891
Antigua and Barbuda,ATG,1998,3.992035165
Antigua and Barbuda,ATG,1999,4.02976867
Antigua and Barbuda,ATG,2000,4.120597243
Antigua and Barbuda,ATG,2001,4.092314566
Antigua and Barbuda,ATG,2002,4.289801312
Antigua and Barbuda,ATG,2003,4.617094154
Antigua and Barbuda,ATG,2004,4.774238871
Antigua and Barbuda,ATG,2005,4.803065443
Antigua and Barbuda,ATG,2006,4.909624478
Antigua and Barbuda,ATG,2007,5.132270384
Antigua and Barbuda,ATG,2008,5.190250654
Antigua and Barbuda,ATG,2009,5.442301322
Antigua and Barbuda,ATG,2010,5.535035548
Antigua and Barbuda,ATG,2011,5.35901963
Antigua and Barbuda,ATG,2012,5.41401366
Antigua and Barbuda,ATG,2013,5.356068041
Antigua and Barbuda,ATG,2014,5.373249052
Antigua and Barbuda,ATG,2015,5.550592756
Antigua and Barbuda,ATG,2016,5.600039618
Antigua and Barbuda,ATG,2017,5.541469631
Argentina,ARG,1800,0
Argentina,ARG,1801,0
Argentina,ARG,1802,0
Argentina,ARG,1803,0
Argentina,ARG,1804,0
Argentina,ARG,1805,0
Argentina,ARG,1806,0
Argentina,ARG,1807,0
Argentina,ARG,1808,0
Argentina,ARG,1809,0
Argentina,ARG,1810,0
Argentina,ARG,1811,0
Argentina,ARG,1812,0
Argentina,ARG,1813,0
Argentina,ARG,1814,0
Argentina,ARG,1815,0
Argentina,ARG,1816,0
Argentina,ARG,1817,0
Argentina,ARG,1818,0
Argentina,ARG,1819,0
Argentina,ARG,1820,0
Argentina,ARG,1821,0
Argentina,ARG,1822,0
Argentina,ARG,1823,0
Argentina,ARG,1824,0
Argentina,ARG,1825,0
Argentina,ARG,1826,0
Argentina,ARG,1827,0
Argentina,ARG,1828,0
Argentina,ARG,1829,0
Argentina,ARG,1830,0
Argentina,ARG,1831,0
Argentina,ARG,1832,0
Argentina,ARG,1833,0
Argentina,ARG,1834,0
Argentina,ARG,1835,0
Argentina,ARG,1836,0
Argentina,ARG,1837,0
Argentina,ARG,1838,0
Argentina,ARG,1839,0
Argentina,ARG,1840,0
Argentina,ARG,1841,0
Argentina,ARG,1842,0
Argentina,ARG,1843,0
Argentina,ARG,1844,0
Argentina,ARG,1845,0
Argentina,ARG,1846,0
Argentina,ARG,1847,0
Argentina,ARG,1848,0
Argentina,ARG,1849,0
Argentina,ARG,1850,0
Argentina,ARG,1851,0
Argentina,ARG,1852,0
Argentina,ARG,1853,0
Argentina,ARG,1854,0
Argentina,ARG,1855,0
Argentina,ARG,1856,0
Argentina,ARG,1857,0
Argentina,ARG,1858,0
Argentina,ARG,1859,0
Argentina,ARG,1860,0
Argentina,ARG,1861,0
Argentina,ARG,1862,0
Argentina,ARG,1863,0
Argentina,ARG,1864,0
Argentina,ARG,1865,0
Argentina,ARG,1866,0
Argentina,ARG,1867,0
Argentina,ARG,1868,0
Argentina,ARG,1869,0
Argentina,ARG,1870,0
Argentina,ARG,1871,0
Argentina,ARG,1872,0
Argentina,ARG,1873,0
Argentina,ARG,1874,0
Argentina,ARG,1875,0
Argentina,ARG,1876,0
Argentina,ARG,1877,0
Argentina,ARG,1878,0
Argentina,ARG,1879,0
Argentina,ARG,1880,0
Argentina,ARG,1881,0
Argentina,ARG,1882,0
Argentina,ARG,1883,0
Argentina,ARG,1884,0
Argentina,ARG,1885,0
Argentina,ARG,1886,0
Argentina,ARG,1887,0.351027827
Argentina,ARG,1888,0.279099423
Argentina,ARG,1889,0.532761834
Argentina,ARG,1890,0.402770736
Argentina,ARG,1891,0.266907438
Argentina,ARG,1892,0.381499824
Argentina,ARG,1893,0.414189673
Argentina,ARG,1894,0.514296964
Argentina,ARG,1895,0.565376191
Argentina,ARG,1896,0.55650558
Argentina,ARG,1897,0.485763115
Argentina,ARG,1898,0.529647652
Argentina,ARG,1899,0.635983519
Argentina,ARG,1900,0.435215231
Argentina,ARG,1901,0.505415807
Argentina,ARG,1902,0.552301748
Argentina,ARG,1903,0.541396252
Argentina,ARG,1904,0.691946062
Argentina,ARG,1905,0.699193186
Argentina,ARG,1906,1.057451123
Argentina,ARG,1907,1.02176344
Argentina,ARG,1908,1.198474691
Argentina,ARG,1909,0.899385654
Argentina,ARG,1910,1.29981238
Argentina,ARG,1911,1.398887006
Argentina,ARG,1912,1.284157613
Argentina,ARG,1913,1.327257493
Argentina,ARG,1914,1.100815227
Argentina,ARG,1915,0.859952995
Argentina,ARG,1916,0.605691408
Argentina,ARG,1917,0.266208958
Argentina,ARG,1918,0.295496583
Argentina,ARG,1919,0.428636749
Argentina,ARG,1920,0.663115621
Argentina,ARG,1921,0.60764232
Argentina,ARG,1922,0.776500199
Argentina,ARG,1923,0.86883677
Argentina,ARG,1924,1.090356954
Argentina,ARG,1925,1.084049812
Argentina,ARG,1926,1.055224374
Argentina,ARG,1927,1.218156226
Argentina,ARG,1928,1.128184111
Argentina,ARG,1929,1.131764665
Argentina,ARG,1930,1.073186393
Argentina,ARG,1931,1.055670803
Argentina,ARG,1932,1.055700703
Argentina,ARG,1933,1.047541998
Argentina,ARG,1934,1.10849913
Argentina,ARG,1935,1.071941873
Argentina,ARG,1936,1.137045544
Argentina,ARG,1937,1.237576273
Argentina,ARG,1938,1.189442868
Argentina,ARG,1939,1.243832615
Argentina,ARG,1940,1.117455943
Argentina,ARG,1941,0.967135646
Argentina,ARG,1942,0.920042688
Argentina,ARG,1943,0.945127474
Argentina,ARG,1944,0.9212482
Argentina,ARG,1945,0.887198046
Argentina,ARG,1946,0.874202555
Argentina,ARG,1947,0.908352011
Argentina,ARG,1948,1.064220368
Argentina,ARG,1949,0.917635228
Argentina,ARG,1950,1.745012576
Argentina,ARG,1951,1.997427105
Argentina,ARG,1952,2.020664839
Argentina,ARG,1953,1.928288782
Argentina,ARG,1954,1.9784259
Argentina,ARG,1955,2.090274857
Argentina,ARG,1956,2.298634135
Argentina,ARG,1957,2.427617406
Argentina,ARG,1958,2.215517036
Argentina,ARG,1959,2.41299079
Argentina,ARG,1960,2.365018799
Argentina,ARG,1961,2.440057383
Argentina,ARG,1962,2.519772941
Argentina,ARG,1963,2.313987154
Argentina,ARG,1964,2.535766627
Argentina,ARG,1965,2.638954376
Argentina,ARG,1966,2.789746104
Argentina,ARG,1967,2.855198134
Argentina,ARG,1968,2.966699309
Argentina,ARG,1969,3.272427029
Argentina,ARG,1970,3.447536866
Argentina,ARG,1971,3.646175366
Argentina,ARG,1972,3.63399386
Argentina,ARG,1973,3.726908034
Argentina,ARG,1974,3.722800753
Argentina,ARG,1975,3.637996088
Argentina,ARG,1976,3.764215096
Argentina,ARG,1977,3.744652452
Argentina,ARG,1978,3.756792881
Argentina,ARG,1979,3.99179242
Argentina,ARG,1980,3.861112639
Argentina,ARG,1981,3.567193027
Argentina,ARG,1982,3.559585196
Argentina,ARG,1983,3.564073878
Argentina,ARG,1984,3.552131665
Argentina,ARG,1985,3.302738224
Argentina,ARG,1986,3.368218507
Argentina,ARG,1987,3.658600947
Argentina,ARG,1988,3.809628925
Argentina,ARG,1989,3.620245714
Argentina,ARG,1990,3.418604036
Argentina,ARG,1991,3.520072662
Argentina,ARG,1992,3.595785785
Argentina,ARG,1993,3.446540943
Argentina,ARG,1994,3.530575691
Argentina,ARG,1995,3.646210552
Argentina,ARG,1996,3.801379417
Argentina,ARG,1997,3.838761267
Argentina,ARG,1998,3.8451528
Argentina,ARG,1999,3.997763494
Argentina,ARG,2000,3.824245777
Argentina,ARG,2001,3.557652557
Argentina,ARG,2002,3.282773337
Argentina,ARG,2003,3.514039215
Argentina,ARG,2004,4.054710216
Argentina,ARG,2005,4.123713553
Argentina,ARG,2006,4.41411541
Argentina,ARG,2007,4.35906766
Argentina,ARG,2008,4.656514608
Argentina,ARG,2009,4.384068236
Argentina,ARG,2010,4.528598733
Argentina,ARG,2011,4.567022448
Argentina,ARG,2012,4.538229915
Argentina,ARG,2013,4.429442447
Argentina,ARG,2014,4.715317506
Argentina,ARG,2015,4.753076707
Argentina,ARG,2016,4.722376195
Argentina,ARG,2017,4.615284172
Armenia,ARM,1800,0
Armenia,ARM,1801,0
Armenia,ARM,1802,0
Armenia,ARM,1803,0
Armenia,ARM,1804,0
Armenia,ARM,1805,0
Armenia,ARM,1806,0
Armenia,ARM,1807,0
Armenia,ARM,1808,0
Armenia,ARM,1809,0
Armenia,ARM,1810,0
Armenia,ARM,1811,0
Armenia,ARM,1812,0
Armenia,ARM,1813,0
Armenia,ARM,1814,0
Armenia,ARM,1815,0
Armenia,ARM,1816,0
Armenia,ARM,1817,0
Armenia,ARM,1818,0
Armenia,ARM,1819,0
Armenia,ARM,1820,0
Armenia,ARM,1821,0
Armenia,ARM,1822,0
Armenia,ARM,1823,0
Armenia,ARM,1824,0
Armenia,ARM,1825,0
Armenia,ARM,1826,0
Armenia,ARM,1827,0
Armenia,ARM,1828,0
Armenia,ARM,1829,0
Armenia,ARM,1830,0
Armenia,ARM,1831,0
Armenia,ARM,1832,0
Armenia,ARM,1833,0
Armenia,ARM,1834,0
Armenia,ARM,1835,0
Armenia,ARM,1836,0
Armenia,ARM,1837,0
Armenia,ARM,1838,0
Armenia,ARM,1839,0
Armenia,ARM,1840,0
Armenia,ARM,1841,0
Armenia,ARM,1842,0
Armenia,ARM,1843,0
Armenia,ARM,1844,0
Armenia,ARM,1845,0
Armenia,ARM,1846,0
Armenia,ARM,1847,0
Armenia,ARM,1848,0
Armenia,ARM,1849,0
Armenia,ARM,1850,0
Armenia,ARM,1851,0
Armenia,ARM,1852,0
Armenia,ARM,1853,0
Armenia,ARM,1854,0
Armenia,ARM,1855,0
Armenia,ARM,1856,0
Armenia,ARM,1857,0
Armenia,ARM,1858,0
Armenia,ARM,1859,0
Armenia,ARM,1860,0
Armenia,ARM,1861,0
Armenia,ARM,1862,0
Armenia,ARM,1863,0
Armenia,ARM,1864,0
Armenia,ARM,1865,0
Armenia,ARM,1866,0
Armenia,ARM,1867,0
Armenia,ARM,1868,0
Armenia,ARM,1869,0
Armenia,ARM,1870,0
Armenia,ARM,1871,0
Armenia,ARM,1872,0
Armenia,ARM,1873,0
Armenia,ARM,1874,0
Armenia,ARM,1875,0
Armenia,ARM,1876,0
Armenia,ARM,1877,0
Armenia,ARM,1878,0
Armenia,ARM,1879,0
Armenia,ARM,1880,0
Armenia,ARM,1881,0
Armenia,ARM,1882,0
Armenia,ARM,1883,0
Armenia,ARM,1884,0
Armenia,ARM,1885,0
Armenia,ARM,1886,0
Armenia,ARM,1887,0
Armenia,ARM,1888,0
Armenia,ARM,1889,0
Armenia,ARM,1890,0
Armenia,ARM,1891,0
Armenia,ARM,1892,0
Armenia,ARM,1893,0
Armenia,ARM,1894,0
Armenia,ARM,1895,0
Armenia,ARM,1896,0
Armenia,ARM,1897,0
Armenia,ARM,1898,0
Armenia,ARM,1899,0
Armenia,ARM,1900,0
Armenia,ARM,1901,0
Armenia,ARM,1902,0
Armenia,ARM,1903,0
Armenia,ARM,1904,0
Armenia,ARM,1905,0
Armenia,ARM,1906,0
Armenia,ARM,1907,0
Armenia,ARM,1908,0
Armenia,ARM,1909,0
Armenia,ARM,1910,0
Armenia,ARM,1911,0
Armenia,ARM,1912,0
Armenia,ARM,1913,0
Armenia,ARM,1914,0
Armenia,ARM,1915,0
Armenia,ARM,1916,0
Armenia,ARM,1917,0
Armenia,ARM,1918,0
Armenia,ARM,1919,0
Armenia,ARM,1920,0
Armenia,ARM,1921,0
Armenia,ARM,1922,0
Armenia,ARM,1923,0
Armenia,ARM,1924,0
Armenia,ARM,1925,0
Armenia,ARM,1926,0
Armenia,ARM,1927,0
Armenia,ARM,1928,0
Armenia,ARM,1929,0
Armenia,ARM,1930,0
Armenia,ARM,1931,0
Armenia,ARM,1932,0
Armenia,ARM,1933,0
Armenia,ARM,1934,0
Armenia,ARM,1935,0
Armenia,ARM,1936,0
Armenia,ARM,1937,0
Armenia,ARM,1938,0
Armenia,ARM,1939,0
Armenia,ARM,1940,0
Armenia,ARM,1941,0
Armenia,ARM,1942,0
Armenia,ARM,1943,0
Armenia,ARM,1944,0
Armenia,ARM,1945,0
Armenia,ARM,1946,0
Armenia,ARM,1947,0
Armenia,ARM,1948,0
Armenia,ARM,1949,0
Armenia,ARM,1950,0
Armenia,ARM,1951,0
Armenia,ARM,1952,0
Armenia,ARM,1953,0
Armenia,ARM,1954,0
Armenia,ARM,1955,0
Armenia,ARM,1956,0
Armenia,ARM,1957,0
Armenia,ARM,1958,0
Armenia,ARM,1959,1.324799523
Armenia,ARM,1960,1.330531962
Armenia,ARM,1961,1.324467402
Armenia,ARM,1962,1.342973547
Armenia,ARM,1963,1.393073444
Armenia,ARM,1964,1.434957156
Armenia,ARM,1965,1.476519421
Armenia,ARM,1966,1.514902433
Armenia,ARM,1967,1.541305762
Armenia,ARM,1968,1.543667225
Armenia,ARM,1969,1.567303101
Armenia,ARM,1970,1.60791483
Armenia,ARM,1971,1.667276541
Armenia,ARM,1972,1.71496827
Armenia,ARM,1973,1.748799885
Armenia,ARM,1974,1.778083376
Armenia,ARM,1975,1.832787016
Armenia,ARM,1976,1.866976407
Armenia,ARM,1977,1.895679493
Armenia,ARM,1978,1.926834008
Armenia,ARM,1979,1.910425971
Armenia,ARM,1980,1.953974284
Armenia,ARM,1981,1.889839754
Armenia,ARM,1982,1.898977999
Armenia,ARM,1983,1.90154777
Armenia,ARM,1984,1.893032708
Armenia,ARM,1985,2.010923423
Armenia,ARM,1986,1.985138215
Armenia,ARM,1987,2.033912302
Armenia,ARM,1988,2.05958365
Armenia,ARM,1989,2.000569981
Armenia,ARM,1990,1.877399494
Armenia,ARM,1991,1.837426441
Armenia,ARM,1992,1.66141368
Armenia,ARM,1993,0.745819637
Armenia,ARM,1994,0.817227265
Armenia,ARM,1995,1.044368805
Armenia,ARM,1996,0.788249484
Armenia,ARM,1997,1.036180676
Armenia,ARM,1998,1.097271987
Armenia,ARM,1999,0.982092446
Armenia,ARM,2000,1.137419745
Armenia,ARM,2001,1.158013607
Armenia,ARM,2002,1.014077933
Armenia,ARM,2003,1.145057701
Armenia,ARM,2004,1.23014705
Armenia,ARM,2005,1.469120932
Armenia,ARM,2006,1.489014703
Armenia,ARM,2007,1.741447146
Armenia,ARM,2008,1.919426316
Armenia,ARM,2009,1.510196692
Armenia,ARM,2010,1.480610195
Armenia,ARM,2011,1.727955498
Armenia,ARM,2012,1.994589722
Armenia,ARM,2013,1.91788874
Armenia,ARM,2014,1.920514163
Armenia,ARM,2015,1.985543122
