# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep  4 15:42:21 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
loc_rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,disc_telescope,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
590,HD 134060 b,HD 134060,b,HD 134060,HIP 74273,TIC 454901855,Gaia DR2 5876112300125320448,1,2,0,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,0,3.26960000,0.00010000,-0.00010000,0,0.044400,0.001300,-0.001400,0,3.160,,,0,0.282,,,0,10.10000,0.79000,-0.75000,0,0.03180,0.00250,-0.00240,0,Msini,0.450000,0.040000,-0.040000,0,,,,,,,,,0,,,,,G3 IV,5966.00,14.00,-14.00,0,1.16,0.01,-0.02,0,1.09,,,0,0.140,0.010,-0.010,0,[Fe/H],0.158,0.006,-0.006,0,4.43,0.03,-0.03,0,5.600,1.280,-1.320,0,1.01593,0.27041,-0.23052,0,2.6000,,,0,23.00,2.90,-2.90,0,37.40,0.10,-0.10,0,15h10m44.34s,227.6847587,-61d25m20.55s,-61.4223747,24.0125000,0.0204000,-0.0203000,6.2900000,0.0300000,-0.0300000,4.8360000,0.0260000,-0.0260000,6.1395100,0.0005419,-0.0005419
591,HD 134060 c,HD 134060,c,HD 134060,HIP 74273,TIC 454901855,Gaia DR2 5876112300125320448,1,2,0,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,0,1291.56460000,48.03330000,-44.21970000,0,2.392800,0.092900,-0.095100,0,5.910,,,0,0.527,,,0,29.29000,4.43000,-4.24000,0,0.09220,0.01390,-0.01330,0,Msini,0.110000,0.130000,-0.070000,0,,,,,,,,,0,,,,,G3 IV,5966.00,14.00,-14.00,0,1.16,0.01,-0.02,0,1.09,,,0,0.140,0.010,-0.010,0,[Fe/H],0.158,0.006,-0.006,0,4.43,0.03,-0.03,0,5.600,1.280,-1.320,0,1.01593,0.27041,-0.23052,0,2.6000,,,0,23.00,2.90,-2.90,0,37.40,0.10,-0.10,0,15h10m44.34s,227.6847587,-61d25m20.55s,-61.4223747,24.0125000,0.0204000,-0.0203000,6.2900000,0.0300000,-0.0300000,4.8360000,0.0260000,-0.0260000,6.1395100,0.0005419,-0.0005419
592,HD 134987 b,HD 134987,b,HD 134987,HIP 74500,TIC 61397572,Gaia DR2 6226694571859532800,1,2,0,Radial Velocity,1999,W. M. Keck Observatory,10 m Keck I Telescope,0,258.17999000,0.07000000,-0.07000000,0,0.810000,0.020000,-0.020000,0,13.500,,,0,1.210,,,0,511.70630,22.24810,-22.24810,0,1.61000,0.07000,-0.07000,0,Msini,0.230000,0.000000,0.000000,0,,,,,,,,,0,,,,,G5 V,5736.00,17.00,-17.00,0,1.22,0.03,-0.03,0,1.10,0.07,-0.07,0,0.280,,,0,[Fe/H],0.255,0.033,-0.035,0,4.31,0.02,-0.02,0,8.400,1.600,-1.400,0,0.68320,0.12351,-0.13632,0,2.1700,,,0,,,,,5.21,0.15,-0.15,0,15h13m28.21s,228.3675397,-25d18m34.82s,-25.3096721,26.1804000,0.0516000,-0.0515000,6.4700000,0.0300000,-0.0300000,4.8820000,0.0160000,-0.0160000,6.2899400,0.0004336,-0.0004336
593,HD 134987 c,HD 134987,c,HD 134987,HIP 74500,TIC 61397572,Gaia DR2 6226694571859532800,1,2,0,Radial Velocity,2009,Multiple Observatories,Multiple Telescopes,0,5000.00000000,400.00000000,-400.00000000,0,5.800000,0.500000,-0.500000,0,13.900,,,0,1.240,,,0,260.00000,10.00000,-10.00000,0,0.82000,0.03000,-0.03000,0,Msini,0.120000,0.020000,-0.020000,0,,,,,,,,,0,,,,,G5 V,5585.00,50.00,-50.00,0,1.25,0.04,-0.04,0,1.10,0.07,-0.04,0,0.280,,,0,[Fe/H],0.255,0.033,-0.035,0,4.25,0.03,-0.03,0,8.400,1.600,-1.400,0,0.68320,0.12351,-0.13632,0,2.2000,0.5000,-0.5000,0,,,,,5.21,0.15,-0.15,0,15h13m28.21s,228.3675397,-25d18m34.82s,-25.3096721,26.1804000,0.0516000,-0.0515000,6.4700000,0.0300000,-0.0300000,4.8820000,0.0160000,-0.0160000,6.2899400,0.0004336,-0.0004336
594,HD 135872 b,HD 135872,b,HD 135872,,TIC 38948719,Gaia DR2 6334990316794611200,1,1,0,Radial Velocity,2022,Multiple Observatories,Multiple Telescopes,0,2422.32597000,571.78773000,-231.95308000,0,4.172000,0.625000,-0.280000,0,12.800,,,0,1.140,,,0,1744.56013,458.62639,-31.14718,0,5.48900,1.44300,-0.09800,0,Mass,0.164000,0.075000,-0.064000,0,,,,,,,,,0,,,,,,4992.00,25.00,-25.00,0,3.93,,,0,1.65,0.10,-0.10,0,0.090,0.100,-0.100,0,[M/H],0.937,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15h17m41.13s,229.4213643,-05d12m08.90s,-5.2024735,82.4251000,0.3022000,-0.3022000,7.2810300,0.0230000,-0.0230000,5.0860000,0.0230000,-0.0230000,7.0276400,0.0002680,-0.0002680
595,HD 136118 b,HD 136118,b,HD 136118,HIP 74948,TIC 38991680,Gaia DR2 4415515934099120768,1,1,0,Radial Velocity,2022,Multiple Observatories,Multiple Telescopes,0,1187.59765000,2.22732000,-2.38111000,0,2.327000,0.100000,-0.110000,0,12.300,,,0,1.100,,,0,4164.18779,428.75052,-402.05293,0,13.10200,1.34900,-1.26500,0,Mass,0.344000,0.014000,-0.014000,0,,,,,,,,,0,,,,,F7 V,6097.00,44.00,-44.00,0,1.68,0.07,-0.10,0,1.18,0.16,-0.16,0,-0.050,0.030,-0.030,0,[Fe/H],0.569,0.017,-0.011,0,4.05,0.06,-0.06,0,,,,,0.35239,0.11308,-0.05812,0,,,,,,,,,,,,,15h18m55.35s,229.7306046,-01d35m32.25s,-1.5922913,51.4359000,0.1984000,-0.1969000,6.9456000,0.0230000,-0.0230000,5.5990000,0.0200000,-0.0200000,6.7966400,0.0003080,-0.0003080
596,HD 136352 b,HD 136352,b,HD 136352,HIP 75181,TIC 136916387,Gaia DR2 5902750168276592256,1,3,0,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,0,11.57797000,0.00008000,-0.00013000,0,0.096400,0.002800,-0.002800,0,1.664,0.043,-0.043,0,0.148,0.004,-0.004,0,4.72000,0.42000,-0.42000,0,0.01485,0.00132,-0.00132,0,Mass,0.000000,,,0,111.60,7.30,-6.80,0,905,14,-14,0,0,0.01442,0.00027,-0.00028,0,G4 V,5664.00,61.00,-61.00,0,1.06,0.02,-0.02,0,0.87,0.04,-0.04,0,-0.240,0.050,-0.050,0,[M/H],0.016,0.024,-0.025,0,4.39,0.11,-0.11,0,12.300,1.200,-2.900,0,1.03481,0.07472,-0.07472,0,1.0000,,,1,23.80,3.10,-3.10,0,-69.00,0.10,-0.10,0,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.6820000,0.0199000,-0.0198000,5.6500000,0.0300000,-0.0300000,4.1590000,0.0360000,-0.0360000,5.4849500,0.0015675,-0.0015675
597,HD 136352 c,HD 136352,c,HD 136352,HIP 75181,TIC 136916387,Gaia DR2 5902750168276592256,1,3,0,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,0,27.59221000,0.00011000,-0.00011000,0,0.172100,0.005000,-0.005000,0,2.916,0.075,-0.073,0,0.260,0.007,-0.007,0,11.24000,0.65000,-0.63000,0,0.03536,0.00205,-0.00198,0,Mass,0.000000,,,0,35.10,2.30,-2.10,0,677,11,-11,0,0,0.02526,0.00047,-0.00044,0,G4 V,5664.00,61.00,-61.00,0,1.06,0.02,-0.02,0,0.87,0.04,-0.04,0,-0.240,0.050,-0.050,0,[M/H],0.016,0.024,-0.025,0,4.39,0.11,-0.11,0,12.300,1.200,-2.900,0,1.03481,0.07472,-0.07472,0,1.0000,,,1,23.80,3.10,-3.10,0,-69.00,0.10,-0.10,0,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.6820000,0.0199000,-0.0198000,5.6500000,0.0300000,-0.0300000,4.1590000,0.0360000,-0.0360000,5.4849500,0.0015675,-0.0015675
598,HD 136352 d,HD 136352,d,HD 136352,HIP 75181,TIC 136916387,Gaia DR2 5902750168276592256,1,3,0,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,0,107.24500000,0.05000000,-0.05000000,0,0.425000,0.012000,-0.012000,0,2.562,0.088,-0.079,0,0.229,0.008,-0.007,0,8.82000,0.93000,-0.92000,0,0.02775,0.00293,-0.00289,0,Mass,0.000000,,,0,5.74,0.38,-0.35,0,431,7,-7,0,0,0.02219,0.00067,-0.00057,0,G4 V,5664.00,61.00,-61.00,0,1.06,0.02,-0.02,0,0.87,0.04,-0.04,0,-0.240,0.050,-0.050,0,[M/H],0.016,0.024,-0.025,0,4.39,0.11,-0.11,0,12.300,1.200,-2.900,0,1.03481,0.07472,-0.07472,0,1.0000,,,1,23.80,3.10,-3.10,0,-69.00,0.10,-0.10,0,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.6820000,0.0199000,-0.0198000,5.6500000,0.0300000,-0.0300000,4.1590000,0.0360000,-0.0360000,5.4849500,0.0015675,-0.0015675
599,HD 136418 b,HD 136418,b,HD 136418,HIP 74961,TIC 1101862696,Gaia DR2 1392396172224832896,1,1,0,Radial Velocity,2009,W. M. Keck Observatory,10 m Keck I Telescope,0,464.29999000,3.20000000,-3.20000000,0,1.290000,0.030000,-0.030000,0,13.300,,,0,1.190,,,0,680.15620,47.67450,-47.67450,0,2.14000,0.15000,-0.15000,0,Msini,0.250000,0.040000,-0.040000,0,,,,,,,,,0,,,,,G5,4989.00,10.00,-10.00,0,3.78,0.10,-0.10,0,1.48,0.12,-0.12,0,-0.110,,,0,[Fe/H],0.833,0.031,-0.033,0,3.45,0.03,-0.03,0,4.000,1.000,-1.000,0,,,,,,,,,,,,,-34.25,0.14,-0.14,0,15h19m06.15s,229.7756438,+41d43m56.72s,41.7324230,105.1680000,0.3110000,-0.3100000,7.8490000,0.0459000,-0.0459000,,,,7.6094600,0.0002090,-0.0002090
600,HD 136925 b,HD 136925,b,HD 136925,HIP 75281,TIC 400015692,Gaia DR2 1170797781264303616,1,1,0,Radial Velocity,2021,Multiple Observatories,Multiple Telescopes,0,4540.00000000,160.00000000,-140.00000000,0,5.130000,0.120000,-0.110000,0,13.900,,,0,1.240,,,0,266.97586,24.79062,-23.51930,0,0.84000,0.07800,-0.07400,0,Msini,0.103000,0.094000,-0.070000,0,,,,,,,,,0,,,,,,5773.19,58.14,-58.14,0,1.19,0.03,-0.03,0,0.88,0.02,-0.02,0,-0.217,0.059,-0.059,0,[Fe/H],0.134,0.012,-0.012,0,4.23,0.02,-0.02,0,,,,,0.92841,0.24868,-0.12717,0,,,,,,,,,,,,,15h22m51.78s,230.7157509,+13d21m58.72s,13.3663117,47.8740000,0.2448000,-0.2423000,7.9143300,0.0230000,-0.0230000,6.3590000,0.0260000,-0.0260000,7.7444700,0.0003610,-0.0003610
601,HD 13724 c,HD 13724,c,HD 13724,,TIC 7244844,Gaia DR2 4942867480584948352,1,1,0,Radial Velocity,2022,Multiple Observatories,Multiple Telescopes,0,142.22895000,0.58279000,-0.17514000,0,0.534000,0.010000,-0.010000,0,8.180,,,0,0.729,,,0,50.85255,7.94571,-6.67440,0,0.16000,0.02500,-0.02100,0,Msini,0.651000,0.078000,-0.092000,0,,,,,,,,,0,,,,,,5835.31,205.39,-81.31,0,1.04,0.06,-0.05,0,1.00,0.06,-0.06,0,0.217,0.009,-0.009,0,[M/H],0.055,0.012,-0.012,0,4.42,0.06,-0.11,0,,,,,1.30852,0.38458,-0.24170,0,,,,,,,,,,,,,02h12m20.63s,33.0859626,-46d49m00.03s,-46.8166738,43.4650000,0.0528000,-0.0527000,7.8900000,0.0300000,-0.0300000,6.3780000,0.0210000,-0.0210000,7.7300300,0.0002600,-0.0002600
602,HD 137388 b,HD 137388,b,HD 137388,HIP 76351,TIC 407090552,Gaia DR2 5778418870846853888,1,1,0,Radial Velocity,2011,La Silla Observatory,3.6 m ESO Telescope,0,330.00000000,3.00000000,-3.00000000,0,0.890000,0.020000,-0.020000,0,9.320,,,0,0.832,,,0,63.56600,6.35660,-6.35660,0,0.20000,0.02000,-0.02000,0,Msini,0.360000,0.120000,-0.120000,0,,,,,,,,,0,,,,,K2 IV,5181.00,29.00,-29.00,0,0.88,0.01,-0.01,0,0.68,0.05,-0.05,0,0.190,,,0,[Fe/H],-0.337,,,0,4.39,0.03,-0.03,0,6.450,0.740,-0.740,0,1.71112,0.42590,-0.38824,0,4.0000,,,0,,,,,26.01,0.20,-0.20,0,15h35m39.62s,233.9150820,-80d12m15.90s,-80.2044169,40.4841000,0.0540000,-0.0540000,8.7100000,0.0300000,-0.0300000,6.7630000,0.0230000,-0.0230000,8.4799600,0.0002820,-0.0002820
603,HD 137496 b,HD 137496,b,HD 137496,,TIC 346250894,Gaia DR2 6258810550587404672,1,2,0,Transit,2021,K2,0.95 m Kepler Telescope,0,1.62116000,0.00007910,-0.00008060,0,0.027320,0.000190,-0.000190,0,1.310,0.060,-0.050,0,0.117,0.005,-0.004,0,4.04000,0.55000,-0.55000,0,0.01271,0.00173,-0.00173,0,Mass,0.000000,,,0,,,,,2130,30,-29,0,0,0.00760,0.00030,-0.00029,0,G,5799.00,61.00,-61.00,0,1.59,0.03,-0.03,0,1.04,0.02,-0.02,0,-0.030,0.040,-0.040,0,[Fe/H],0.366,0.031,-0.018,0,4.05,0.10,-0.10,0,8.300,0.700,-0.700,0,0.25900,0.01400,-0.01400,0,,,,,,,,,-2.99,0.00,0.00,0,15h26m58.09s,231.7420543,-16d30m32.41s,-16.5090014,155.3170000,1.7390000,-1.7020000,9.8990000,0.0060000,-0.0060000,8.2440000,0.0360000,-0.0360000,9.7716800,0.0006010,-0.0006010
604,HD 137496 c,HD 137496,c,HD 137496,,TIC 346250894,Gaia DR2 6258810550587404672,1,2,0,Radial Velocity,2021,Multiple Observatories,Multiple Telescopes,0,479.90000000,1.10000000,-1.00000000,0,1.216300,0.008700,-0.008800,0,12.600,,,0,1.130,,,0,2434.56560,34.96112,-34.96112,0,7.66000,0.11000,-0.11000,0,Msini,0.477000,0.004000,-0.004000,0,,,,,370,5,-5,0,0,,,,,G,5799.00,61.00,-61.00,0,1.59,0.03,-0.03,0,1.04,0.02,-0.02,0,-0.030,0.040,-0.040,0,[Fe/H],0.366,0.031,-0.018,0,4.05,0.10,-0.10,0,8.300,0.700,-0.700,0,0.25900,0.01400,-0.01400,0,,,,,,,,,-2.99,0.00,0.00,0,15h26m58.09s,231.7420543,-16d30m32.41s,-16.5090014,155.3170000,1.7390000,-1.7020000,9.8990000,0.0060000,-0.0060000,8.2440000,0.0360000,-0.0360000,9.7716800,0.0006010,-0.0006010
605,HD 13808 b,HD 13808,b,HD 13808,HIP 10301,TIC 220022156,Gaia DR2 4743692151804240896,1,2,0,Radial Velocity,2021,La Silla Observatory,3.6 m ESO Telescope,0,14.18150000,0.00150000,-0.00150000,0,0.105190,0.000930,-0.001100,0,3.350,,,0,0.299,,,0,11.20000,1.20000,-0.66000,0,0.03524,0.00378,-0.00208,0,Msini,0.071000,0.027000,-0.047000,0,,,,,,,,,0,,,,,K2 V,5035.00,50.00,-50.00,0,0.78,0.02,-0.02,0,0.77,0.02,-0.02,0,-0.210,0.020,-0.020,0,[Fe/H],-0.435,0.001,-0.001,0,4.58,0.07,-0.08,0,7.200,4.800,-4.800,0,2.45775,0.55770,-0.52390,0,2.0000,,,0,38.99,0.47,-0.47,0,40.90,0.18,-0.18,0,02h12m42.74s,33.1780708,-53d44m37.53s,-53.7437591,28.2305000,0.0257000,-0.0258000,8.3600000,0.0300000,-0.0300000,6.2500000,0.0240000,-0.0240000,8.1100600,0.0002720,-0.0002720
606,HD 13808 c,HD 13808,c,HD 13808,HIP 10301,TIC 220022156,Gaia DR2 4743692151804240896,1,2,0,Radial Velocity,2021,La Silla Observatory,3.6 m ESO Telescope,0,53.75300000,0.05000000,-0.08200000,0,0.255400,0.002800,-0.002300,0,3.130,,,0,0.279,,,0,9.96000,1.80000,-0.96000,0,0.03134,0.00566,-0.00302,0,Msini,0.156000,0.050000,-0.061000,0,,,,,,,,,0,,,,,K2 V,5035.00,50.00,-50.00,0,0.78,0.02,-0.02,0,0.77,0.02,-0.02,0,-0.210,0.020,-0.020,0,[Fe/H],-0.435,0.001,-0.001,0,4.58,0.07,-0.08,0,7.200,4.800,-4.800,0,2.45775,0.55770,-0.52390,0,2.0000,,,0,38.99,0.47,-0.47,0,40.90,0.18,-0.18,0,02h12m42.74s,33.1780708,-53d44m37.53s,-53.7437591,28.2305000,0.0257000,-0.0258000,8.3600000,0.0300000,-0.0300000,6.2500000,0.0240000,-0.0240000,8.1100600,0.0002720,-0.0002720
607,HD 13908 b,HD 13908,b,HD 13908,HIP 10743,TIC 12906712,Gaia DR2 515574853541230720,1,2,0,Radial Velocity,2013,Haute-Provence Observatory,1.93 m Telescope,0,19.38200000,0.00600000,-0.00600000,0,0.154000,0.002500,-0.002500,0,13.900,,,0,1.240,,,0,274.91000,11.12000,-11.12000,0,0.86500,0.03500,-0.03500,0,Msini,0.020000,0.018000,-0.018000,0,,,,,,,,,0,,,,,F8 V,6255.00,66.00,-66.00,0,1.67,0.10,-0.10,0,1.29,0.04,-0.04,0,0.010,0.040,-0.040,0,[Fe/H],0.602,,,0,4.11,0.11,-0.11,0,2.900,0.400,-0.400,0,0.23621,0.05783,-0.04096,0,4.2000,0.5000,-0.5000,0,,,,,15.88,0.01,-0.01,0,02h18m14.62s,34.5609102,+65d35m39.08s,65.5941901,79.5515000,0.2196000,-0.2185000,7.5200000,0.0300000,-0.0300000,6.2100000,0.0210000,-0.0210000,7.3845000,0.0002010,-0.0002010
